"qname","qtype","value"
"cdn.0000000051a80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006bb60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c5780000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d6520000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.d0a573070c00000007001c020000.ns1.brownswer.com","28","9f5:b968:b27d:75eb:d3c:f88e:1d02:301"
"cdn.03aa42ea26000000070000000000.ns1.brownswer.com","28","647:ad4e:ad75:455c:6f4e:f48f:a25:1170"
"cdn.000000009e390000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000021940000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dc9b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000df840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ec670000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e6680000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000021270000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e0b00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007f840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000091010000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000050450000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000050000000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003f9f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004a5e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000095040000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007d180000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cb610000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005c580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fb570000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b0180000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000921d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003c300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000029330000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000249f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ca030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000be560000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e39a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e7030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000096a80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000129d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005bb80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000025610000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000101b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000078260000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000068170000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000050070000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e48e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fb3c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c7bb0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006c6b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000030940000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002abc0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a9ab0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000059980000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000074a10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000078440000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000021170000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000116d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007e920000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002e650000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000198e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000179b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cab80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000044970000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009c4b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008ba50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000711e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008c150000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001c210000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000019190000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000007a10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ad360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ba270000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.03aa42ea08000000070000000000.ns1.brownswer.com","28","603:303:bf0b:3:bb00:3b8:3:b530"
"cdn.0000000057830000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bc420000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e7790000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000089f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000030630000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000076340000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b36a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007c100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000679e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ea4c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e0840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000027580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000853e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ce910000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000aa030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002b1b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fa520000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000076100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005e300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004e990000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cdac0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000032870000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000540a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c79c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b85d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000094620000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002b820000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a3550000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000682f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000063a00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f76b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d48d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c6440000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f4170000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000079a40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a8ae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ed260000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a7b20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ef830000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000027890000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f26c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006a300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000015a60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000013a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005d8e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000044030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d2570000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000583f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000088450000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000087020000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000040040000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000021a60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007b350000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ee3e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d9430000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000014300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000073bc0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000079070000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000052b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fd5d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006f1e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f73a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d50e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000aa360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000035840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.03aa42ea08000000070000000000.ns1.brownswer.com","28","9ec:b8aa:7630:d06:92a:8648:86f7:d01"
"cdn.0000000025980000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005e270000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000044520000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fa700000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000833c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000057a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000095180000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000079800000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000065510000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e14d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000061430000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000043560000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000db430000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e7810000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000018870000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000eb760000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e6770000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000047a60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000028780000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a18b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cb4e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000038010000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000030200000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003a250000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000065310000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000091c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000072ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000823d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000042960000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001c800000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000052920000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000609f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000887e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d18e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000037640000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000023990000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000031c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000db360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a83a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d53e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000596e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001c600000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a5440000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000085640000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000040970000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004a120000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f8920000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e2270000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007b370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006f250000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003b260000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000067770000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e37d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008e270000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ed5f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a15b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000912c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003c340000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000aa460000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e39d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000b1e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000203b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000024890000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f0110000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004d8f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c83d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000013410000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005f990000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005e840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b9bb0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b1660000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000036220000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ca570000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.ba7fff4712000000070046050000.ns1.brownswer.com","28","100::"
"cdn.000000001f370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f71b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dc320000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c77a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c4680000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000008680000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000019e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e0910000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006e1b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005d7c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000070ae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fa340000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a3570000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002f840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007b810000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000db0a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001a830000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000172b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000066030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a5a50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008e8a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000db090000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000088040000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000232d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bab00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000054920000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000002100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005e8c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000017100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c8920000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000b500000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000834c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009a5e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002d630000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000047130000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000793c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b63f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f7b10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000072080000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008a500000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000077840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000605a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000010a70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000097090000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001a9f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000272c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000c1f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.cd7b7fff17000000070000000000.ns1.brownswer.com","28","5df:7a63:ef79:50b5:fd4f:7cde:f168:3c57"
"cdn.0000000070240000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e6320000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000af890000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001e360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b2240000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000080730000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000171c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000af110000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008a650000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000eeae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002ba70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bb740000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000019650000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000044450000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008f930000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000023150000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a40f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a1420000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000050040000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e8000000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005c970000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000adb80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dd990000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000071ac0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000997a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000079900000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000061740000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fc070000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000352e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c22e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c2a50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000057110000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000072b10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a8b20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f74d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006d250000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c2330000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000073ad0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fab30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000097140000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e0430000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000189b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000160b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000022210000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000076550000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000013080000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000015090000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000c030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ed2b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001da80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000154f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d2240000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001e0c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000052510000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cc110000010000000000.ns1.brownswer.com","1","8.8.8.8"
